511.4	4.256e4
511.5	4.741e4
511.5	2.164e4
511.6	2.221e4
511.7	3.839e4
511.7	1.805e4
511.8	3.820e3
511.9	1.512e4
511.9	1.735e3
512.0	4.994e3
512.1	1.273e4
512.1	6.201e3
512.2	7.135e3
512.2	2.682e4
512.3	2.318e4
512.4	3.099e4
512.4	3.539e4
512.5	1.854e4
512.6	2.185e4
512.6	3.611e4
512.7	2.014e4
512.7	9.496e3
512.8	1.983e4
512.9	1.194e4
512.9	6.729e3
513.0	6.500e1
513.1	1.536e3
513.1	8.517e3
513.2	1.997e4
513.3	1.216e4
513.3	2.050e4
513.4	4.216e4
513.4	4.382e4
513.5	2.988e4
513.6	2.712e4
513.6	1.607e4
513.7	1.272e4
513.8	7.960e3
513.8	8.756e3
513.9	1.446e4
513.9	1.248e4
514.0	1.077e4
514.1	6.318e3
514.1	8.582e3
514.2	8.692e3
514.3	1.241e4
514.3	2.298e4
514.4	2.238e4
514.4	1.280e4
514.5	1.944e4
514.6	1.924e4
514.6	1.154e4
514.7	1.263e4
514.8	1.091e4
514.8	7.586e3
514.9	2.137e4
515.0	1.165e4
515.0	1.759e4
515.1	7.773e3
515.1	5.758e3
515.2	1.291e4
515.3	1.774e4
515.3	2.381e4
515.4	1.476e4
515.5	3.431e4
515.5	3.333e4
515.6	3.588e4
515.6	1.687e4
515.7	1.974e4
515.8	1.339e4
515.8	1.597e4
515.9	2.666e3
516.0	9.300e1
516.0	4.291e3
516.1	2.816e3
516.1	7.847e3
516.2	1.990e4
516.3	8.643e3
516.3	1.110e4
516.4	2.877e4
516.5	2.004e4
516.5	1.853e4
516.6	3.798e4
516.7	2.365e4
516.7	3.997e4
516.8	5.636e3
516.8	1.452e4
516.9	6.818e3
517.0	4.043e3
517.0	1.639e4
517.1	8.310e3
517.2	1.792e4
517.2	2.188e4
517.3	2.845e4
517.3	2.896e4
517.4	3.295e4
517.5	4.297e4
517.5	1.050e4
517.6	1.736e4
517.7	1.989e4
517.7	1.116e4
517.8	6.400e3
517.9	1.032e4
517.9	1.148e4
518.0	2.702e3
518.0	1.946e4
518.1	6.339e3
518.2	3.085e4
518.2	1.160e4
518.3	1.991e4
518.4	3.261e4
518.4	2.536e4
518.5	3.450e4
518.5	3.948e4
518.6	3.697e4
518.7	4.633e4
518.7	2.798e4
518.8	2.215e4
518.9	3.356e3
518.9	1.167e4
519.0	3.474e3
519.0	1.348e4
519.1	9.557e3
519.2	1.385e4
519.2	3.317e4
519.3	3.310e4
519.4	2.352e4
519.4	2.565e4
519.5	1.062e4
519.6	2.330e4
519.6	2.047e4
519.7	2.862e4
519.7	2.493e4
519.8	6.713e3
519.9	1.457e4
519.9	1.983e4
520.0	5.656e3
520.1	1.762e4
520.1	1.243e4
520.2	1.566e4
520.2	2.566e4
520.3	4.749e4
520.4	1.642e4
520.4	4.081e4
520.5	3.282e4
520.6	3.136e4
520.6	2.232e4
520.7	2.829e4
520.7	2.425e4
520.8	2.631e4
520.9	9.700e1
520.9	6.855e3
521.0	2.800e3
521.1	7.915e3
521.1	9.171e3
521.2	1.510e4
521.3	2.070e4
521.3	7.867e3
521.4	1.284e4
521.4	2.306e4
521.5	1.659e4
521.6	3.444e4
521.6	1.750e4
521.7	8.858e3
521.8	1.009e4
521.8	2.289e4
521.9	9.760e3
521.9	6.100e1
522.0	8.058e3
522.1	1.611e4
522.1	8.021e3
522.2	1.251e4
522.3	1.973e4
522.3	1.607e4
522.4	9.646e3
522.5	2.344e4
522.5	6.033e4
522.6	1.871e4
522.6	2.755e4
522.7	2.868e4
522.8	1.638e4
522.8	1.079e4
522.9	1.676e4
523.0	2.259e3
523.0	1.250e4
523.1	1.281e4
523.1	7.550e3
523.2	2.078e4
523.3	2.178e4
523.3	2.503e4
523.4	1.551e4
523.5	3.059e4
523.5	3.394e4
523.6	2.849e4
523.6	1.111e4
523.7	1.457e4
523.8	1.434e4
523.8	2.900e1
523.9	1.467e4
524.0	6.046e3
524.0	6.713e3
524.1	3.141e3
524.2	8.139e3
524.2	4.933e3
524.3	2.025e4
524.3	2.138e4
524.4	9.204e3
524.5	1.214e4
524.5	1.271e4
524.6	3.592e4
524.7	6.233e3
524.7	1.207e4
524.8	2.266e4
524.8	6.534e3
524.9	2.804e3
525.0	2.771e3
525.0	8.115e3
525.1	2.132e4
525.2	2.398e4
525.2	1.275e4
525.3	3.932e4
525.3	4.696e4
525.4	3.925e4
525.5	4.197e4
525.5	2.916e4
525.6	2.789e4
525.7	2.701e4
525.7	4.927e4
525.8	3.905e3
525.9	6.217e3
525.9	1.711e3
526.0	2.235e3
526.0	1.779e4
526.1	9.326e3
526.2	2.089e4
526.2	1.372e4
526.3	3.676e4
526.4	1.016e4
526.4	1.564e4
526.5	1.613e4
526.5	3.200e4
526.6	8.346e3
526.7	2.821e4
526.7	1.438e4
526.8	1.780e4
526.9	3.860e3
526.9	5.420e3
527.0	1.029e4
527.1	9.300e1
527.1	1.334e4
527.2	2.693e4
527.2	1.806e4
527.3	3.735e4
527.4	1.317e4
527.4	2.490e4
527.5	1.929e4
527.6	1.886e4
527.6	3.529e4
527.7	1.887e4
527.7	1.754e4
527.8	9.590e3
527.9	1.906e3
527.9	8.777e3
528.0	1.697e4
528.1	1.180e2
528.1	6.948e3
528.2	3.677e3
528.2	1.450e4
528.3	2.720e4
528.4	3.475e4
528.4	1.897e4
528.5	3.246e4
528.6	3.199e4
528.6	1.994e4
528.7	2.462e4
528.8	6.692e3
528.8	2.206e3
528.9	3.700e1
528.9	6.100e1
529.0	2.503e3
529.1	4.500e1
529.1	1.788e4
529.2	1.571e4
529.3	2.928e4
529.3	2.495e4
529.4	2.041e4
529.4	2.209e4
529.5	1.893e4
529.6	3.358e4
529.6	4.398e4
529.7	1.968e4
529.8	1.618e4
529.8	6.323e3
529.9	6.432e3
529.9	6.217e3
530.0	4.263e3
530.1	5.603e3
530.1	3.135e4
530.2	1.734e4
530.3	1.511e4
530.3	2.361e4
530.4	2.213e4
530.5	3.523e4
530.5	1.601e4
530.6	1.837e4
530.6	1.741e4
530.7	2.650e4
530.8	1.556e4
530.8	1.663e4
530.9	3.316e3
531.0	2.718e3
531.0	2.880e2
531.1	9.797e3
531.1	1.360e4
531.2	1.807e4
531.3	2.300e4
531.3	1.909e4
531.4	1.906e4
531.5	2.429e4
531.5	3.814e4
531.6	8.777e3
531.7	2.297e4
531.7	3.585e4
531.8	8.236e3
531.8	8.549e3
531.9	2.475e4
532.0	8.285e3
532.0	1.551e4
532.1	1.495e4
532.2	9.463e3
532.2	2.143e4
532.3	2.299e4
532.3	1.519e4
532.4	3.962e4
532.5	1.365e4
532.5	2.944e4
532.6	2.769e4
532.7	2.138e4
532.7	1.240e4
532.8	1.045e4
532.8	1.703e3
532.9	7.468e3
533.0	8.135e3
533.0	1.512e3
533.1	4.790e2
533.2	6.733e3
533.2	9.821e3
533.3	1.252e4
533.4	1.707e4
533.4	3.673e4
533.5	9.025e3
533.5	2.874e4
533.6	1.732e4
533.7	2.417e4
533.7	1.676e4
533.8	2.448e4
533.9	3.023e3
533.9	4.754e3
534.0	5.750e3
534.0	1.841e3
534.1	7.095e3
534.2	2.203e4
534.2	3.928e4
534.3	6.877e4
534.4	3.840e4
534.4	2.056e4
534.5	4.115e4
534.5	1.182e4
534.6	3.137e4
534.7	3.441e4
534.7	2.413e4
534.8	1.607e4
534.9	4.449e3
534.9	4.311e3
535.0	3.840e3
535.1	1.054e4
535.1	1.165e4
535.2	8.041e3
535.2	1.936e4
535.3	1.773e4
535.4	1.714e4
535.4	1.927e4
535.5	3.547e4
535.6	8.261e3
535.6	1.096e4
535.7	1.932e4
535.7	2.020e3
535.8	1.041e4
535.9	2.526e4
535.9	1.707e3
536.0	8.420e3
536.1	5.700e1
536.1	5.685e3
536.2	1.530e4
536.3	2.866e4
536.3	2.319e4
536.4	1.802e4
536.4	2.482e4
536.5	1.064e4
536.6	1.172e4
536.6	1.437e4
536.7	4.577e4
536.8	1.502e4
536.8	1.121e4
536.9	3.653e3
536.9	2.257e4
537.0	1.076e4
537.1	1.623e4
537.1	1.281e4
537.2	2.673e4
537.3	7.781e3
537.3	2.438e4
537.4	2.968e4
537.4	2.972e4
537.5	2.761e4
537.6	5.532e4
537.6	4.309e4
537.7	4.912e4
537.8	2.195e4
537.8	2.434e4
537.9	1.494e4
538.0	1.044e4
538.0	9.825e3
538.1	4.157e3
538.1	7.932e3
538.2	1.684e4
538.3	1.298e4
538.3	1.645e4
538.4	2.466e4
538.5	3.941e4
538.5	3.089e4
538.6	3.099e4
538.6	2.861e4
538.7	2.723e4
538.8	3.036e4
538.8	2.086e4
538.9	1.422e4
539.0	8.972e3
539.0	6.298e3
539.1	7.981e3
539.1	2.256e4
539.2	2.328e4
539.3	4.075e4
539.3	4.592e3
539.4	3.344e4
539.5	2.259e4
539.5	2.388e4
539.6	1.314e4
539.7	1.906e4
539.7	1.829e4
539.8	2.881e3
539.8	1.853e4
539.9	1.056e4
540.0	4.523e3
540.0	1.606e4
540.1	1.380e4
540.2	2.335e4
540.2	1.450e4
540.3	9.317e3
540.3	3.920e4
540.4	1.518e4
540.5	1.994e4
540.5	1.601e4
540.6	3.234e4
540.7	2.616e4
540.7	1.165e4
540.8	7.241e3
540.9	8.785e3
540.9	1.020e2
541.0	6.340e2
541.0	7.013e3
541.1	2.373e3
541.2	1.039e4
541.2	1.358e4
541.3	3.171e4
541.4	2.081e4
541.4	1.969e4
541.5	1.362e4
541.5	1.603e4
541.6	1.082e4
541.7	2.031e4
541.7	2.625e4
541.8	1.739e4
541.9	1.137e4
541.9	9.764e3
542.0	2.900e1
542.0	5.700e1
542.1	3.271e3
542.2	8.000e0
542.2	5.778e3
542.3	2.278e4
542.4	1.264e4
542.4	9.712e3
542.5	1.391e4
542.6	1.346e4
542.6	3.130e4
542.7	3.757e4
542.7	1.383e4
542.8	9.350e3
542.9	5.351e3
542.9	3.300e1
543.0	3.149e3
543.1	9.049e3
543.1	9.610e3
543.2	6.006e3
543.2	1.299e4
543.3	1.521e4
543.4	2.064e4
543.4	4.674e4
543.5	3.374e4
543.6	8.561e3
543.6	1.421e4
543.7	2.112e4
543.7	1.175e4
543.8	7.225e3
543.9	9.346e3
543.9	2.275e3
544.0	6.160e3
544.1	1.491e3
544.1	4.197e3
544.2	2.537e4
544.3	1.239e4
544.3	1.574e4
544.4	2.442e4
544.4	3.034e4
544.5	2.389e4
544.6	2.997e4
544.6	2.274e4
544.7	6.302e3
544.8	1.301e4
544.8	1.806e4
544.9	1.915e4
544.9	1.229e4
545.0	1.009e4
545.1	6.558e3
545.1	1.799e4
545.2	2.021e4
545.3	9.025e3
545.3	3.176e4
545.4	3.523e4
545.5	2.740e4
545.5	2.528e4
545.6	1.731e4
545.6	1.524e4
545.7	1.429e4
545.8	1.036e4
545.8	1.242e4
545.9	6.465e3
546.0	8.696e3
546.0	7.745e3
546.1	1.135e4
546.1	9.049e3
546.2	1.575e4
546.3	2.719e4
546.3	2.244e4
546.4	3.384e4
546.5	2.650e4
546.5	1.732e4
546.6	3.122e4
546.6	2.373e4
546.7	5.359e3
546.8	1.661e4
546.8	1.956e4
546.9	6.384e3
547.0	8.700e2
547.0	2.600e2
547.1	1.027e4
547.2	6.740e2
547.2	1.329e4
547.3	1.641e4
547.3	2.029e4
547.4	2.520e4
547.5	2.658e4
547.5	1.677e4
547.6	3.276e4
547.7	1.069e4
547.7	8.370e3
547.8	3.511e3
547.8	2.901e3
547.9	1.405e4
548.0	4.644e3
548.0	1.260e4
548.1	3.157e3
548.2	1.813e4
548.2	2.536e4
548.3	2.234e4
548.3	1.715e4
548.4	4.072e4
548.5	3.195e4
548.5	3.516e4
548.6	9.898e3
548.7	3.582e4
548.7	2.892e4
548.8	3.695e4
548.9	4.096e3
548.9	3.958e3
549.0	2.300e3
549.0	8.232e3
549.1	7.907e3
549.2	1.368e4
549.2	9.801e3
549.3	5.039e3
549.4	1.122e4
549.4	1.553e4
549.5	9.504e3
549.5	1.055e4
549.6	1.827e4
549.7	1.535e4
549.7	8.570e3
549.8	1.889e3
549.9	6.745e3
549.9	5.307e3
550.0	3.576e3
550.1	3.105e3
550.1	6.676e3
550.2	1.400e4
550.2	1.411e4
550.3	2.302e4
550.4	3.071e4
550.4	2.863e4
550.5	2.226e4
550.6	2.957e4
550.6	1.908e4
550.7	9.732e3
550.7	2.350e2
550.8	1.893e4
550.9	5.599e3
550.9	3.029e4
551.0	6.591e3
551.1	8.822e3
551.1	1.382e4
551.2	2.154e4
551.2	1.879e4
551.3	1.058e4
551.4	2.298e4
551.4	1.366e4
551.5	2.070e4
551.6	4.634e4
551.6	4.515e4
551.7	2.013e4
551.8	1.667e4
551.8	2.129e3
551.9	3.173e3
551.9	8.424e3
552.0	7.074e3
552.1	9.700e1
552.1	2.458e3
552.2	1.128e4
552.3	1.617e4
552.3	2.134e4
552.4	1.953e4
552.4	2.828e4
552.5	1.887e4
552.6	2.564e4
552.6	1.472e4
552.7	1.095e4
552.8	2.237e4
552.8	1.105e4
552.9	1.035e4
553.0	1.597e3
553.0	1.106e4
553.1	7.525e3
553.1	1.740e4
553.2	3.390e4
553.3	1.493e4
553.3	1.291e4
553.4	4.790e4
553.5	3.094e4
553.5	1.410e4
553.6	4.794e4
553.6	1.925e4
553.7	9.541e3
553.8	2.369e4
553.8	2.044e3
553.9	4.441e3
554.0	8.866e3
554.0	4.957e3
554.1	1.960e4
554.1	9.013e3
554.2	7.290e3
554.3	1.926e4
554.3	1.033e4
554.4	1.546e4
554.5	3.097e4
554.5	3.109e4
554.6	1.197e4
554.7	5.469e3
554.7	6.229e3
554.8	3.429e3
554.8	6.542e3
554.9	1.967e4
555.0	5.014e3
555.0	1.835e4
555.1	4.303e3
555.2	1.235e4
555.2	2.765e4
555.3	4.264e4
555.3	5.502e4
555.4	5.385e4
555.5	4.726e4
555.5	3.501e4
555.6	2.508e4
555.7	2.208e4
555.7	1.678e4
555.8	2.810e4
555.8	2.101e4
555.9	1.303e4
556.0	4.425e3
556.0	5.912e3
556.1	6.500e1
556.2	2.495e3
556.2	4.620e3
556.3	1.311e4
556.4	7.530e3
556.4	1.321e4
556.5	1.917e4
556.5	3.551e4
556.6	1.880e4
556.7	1.607e4
556.7	1.983e4
556.8	1.119e4
556.9	7.993e3
556.9	3.498e3
557.0	1.212e4
557.0	6.761e3
557.1	1.183e4
557.2	1.254e4
557.2	3.126e4
557.3	3.205e4
557.4	1.847e4
557.4	2.643e4
557.5	2.984e4
557.6	2.154e4
557.6	2.454e4
557.7	3.211e4
557.7	2.771e3
557.8	4.149e3
557.9	8.570e3
557.9	1.946e3
558.0	9.626e3
558.1	6.656e3
558.1	9.715e3
558.2	1.498e4
558.2	9.797e3
558.3	2.117e4
558.4	2.887e4
558.4	2.005e4
558.5	9.293e3
558.6	2.444e4
558.6	5.595e3
558.7	1.756e4
558.7	2.493e4
558.8	2.007e3
558.9	1.474e4
558.9	6.876e3
559.0	8.557e3
559.1	1.225e4
559.1	7.732e3
559.2	4.047e3
559.3	1.922e4
559.3	9.086e3
559.4	2.449e4
559.4	1.605e4
559.5	1.292e4
559.6	3.473e4
559.6	2.149e4
559.7	1.677e4
559.8	3.692e4
559.8	2.954e3
559.9	4.596e3
559.9	2.190e2
560.0	2.521e4
560.1	5.766e3
560.1	1.526e4
560.2	1.177e4
560.3	1.631e4
560.3	1.873e4
560.4	1.449e4
560.4	5.957e3
560.5	2.002e4
560.6	9.508e3
560.6	6.380e3
560.7	1.013e4
560.8	6.932e3
560.8	2.095e4
560.9	3.901e3
561.0	2.988e4
561.0	5.790e3
561.1	2.844e4
561.1	1.475e4
561.2	2.436e4
561.3	6.493e3
561.3	4.193e4
561.4	1.885e4
561.5	3.946e4
561.5	2.644e4
561.6	1.038e4
561.6	1.015e4
561.7	3.503e4
561.8	2.860e4
561.8	6.274e3
561.9	2.716e4
562.0	1.113e4
562.0	3.584e3
562.1	2.970e4
562.2	3.771e3
562.2	3.583e4
562.3	3.174e4
562.3	2.900e4
562.4	2.975e4
562.5	3.619e4
562.5	1.120e4
562.6	1.008e4
562.7	1.073e4
562.7	3.560e4
562.8	1.508e4
562.8	1.143e4
562.9	7.883e3
563.0	2.481e4
563.0	4.758e3
563.1	9.155e3
563.2	1.072e4
563.2	2.560e4
563.3	1.951e4
563.3	1.789e4
563.4	3.455e4
563.5	1.458e4
563.5	2.614e4
563.6	5.985e4
563.7	2.547e4
563.7	1.693e4
563.8	1.321e4
563.9	6.550e3
563.9	1.087e4
564.0	3.933e3
564.0	8.500e1
564.1	6.550e3
564.2	3.320e4
564.2	2.107e4
564.3	2.404e4
564.4	1.875e4
564.4	3.321e4
564.5	1.898e4
564.5	1.317e4
564.6	3.618e4
564.7	1.427e4
564.7	2.752e4
564.8	2.307e4
564.9	1.875e4
564.9	1.807e4
565.0	8.164e3
565.0	1.172e4
565.1	1.672e4
565.2	9.130e3
565.2	2.549e4
565.3	3.698e4
565.4	2.352e4
565.4	5.481e4
565.5	3.320e4
565.6	2.560e4
565.6	3.778e4
565.7	4.285e4
565.7	2.683e4
565.8	1.358e4
565.9	1.952e4
565.9	5.721e3
566.0	2.512e4
566.1	4.776e4
566.1	5.917e4
566.2	4.784e4
566.2	5.588e4
566.3	3.598e4
566.4	6.354e4
566.4	1.808e4
566.5	2.596e4
566.6	2.628e4
566.6	2.528e4
566.7	1.829e4
566.8	1.226e4
566.8	6.482e4
566.9	7.647e3
566.9	1.233e4
567.0	6.449e3
567.1	2.329e4
567.1	9.256e3
567.2	1.385e4
567.3	3.361e4
567.3	2.003e4
567.4	2.514e4
567.4	2.219e4
567.5	3.201e4
567.6	3.570e4
567.6	1.447e4
567.7	3.246e4
567.8	2.639e4
567.8	3.429e3
567.9	1.278e4
567.9	2.800e1
568.0	6.762e3
568.1	2.600e2
568.1	1.315e4
568.2	1.455e4
568.3	2.335e4
568.3	2.939e4
568.4	1.519e4
568.5	1.903e4
568.5	2.038e4
568.6	2.667e4
568.6	1.044e4
568.7	1.146e4
568.8	5.872e3
568.8	1.261e4
568.9	2.434e3
569.0	4.000e0
569.0	8.870e3
569.1	7.700e1
569.1	1.481e4
569.2	1.413e4
569.3	3.298e4
569.3	2.836e4
569.4	1.213e4
569.5	2.842e4
569.5	8.245e3
569.6	1.440e4
569.6	1.866e4
569.7	1.117e4
569.8	8.582e3
569.8	3.091e4
569.9	4.831e3
570.0	2.782e4
570.0	4.892e3
570.1	9.350e3
570.2	5.355e3
570.2	1.565e4
570.3	1.939e4
570.3	1.784e4
570.4	3.075e4
570.5	1.655e4
570.5	1.234e4
570.6	2.177e4
570.7	1.495e4
570.7	7.875e3
570.8	1.485e4
570.8	5.542e3
570.9	9.439e3
571.0	1.796e3
571.0	2.877e3
571.1	1.629e4
571.2	1.095e4
571.2	1.986e4
571.3	2.099e4
571.4	1.274e4
571.4	2.039e4
571.5	3.505e4
571.5	2.328e4
571.6	7.566e3
571.7	7.984e3
571.7	4.155e4
571.8	9.094e3
571.9	1.250e4
571.9	8.927e3
572.0	4.311e3
572.0	3.149e3
572.1	2.292e3
572.2	2.818e4
572.2	1.734e4
572.3	2.137e4
572.4	1.699e4
572.4	5.376e3
572.5	5.322e4
572.5	9.102e3
572.6	1.804e4
572.7	9.529e3
572.7	1.151e4
572.8	1.438e4
572.9	2.953e4
572.9	3.535e3
573.0	6.884e3
573.1	9.362e3
573.1	1.344e4
573.2	2.188e4
573.2	1.423e4
573.3	3.062e4
573.4	9.390e3
573.4	1.287e4
573.5	3.307e4
573.6	2.860e4
573.6	2.046e4
573.7	9.138e3
573.7	1.262e4
573.8	2.222e4
573.9	2.779e3
573.9	9.020e2
574.0	1.723e3
574.1	1.589e4
574.1	4.681e3
574.2	1.418e4
574.2	2.061e4
574.3	1.919e4
574.4	1.920e4
574.4	3.211e4
574.5	3.294e4
574.6	1.969e4
574.6	1.110e4
574.7	2.898e4
574.8	1.466e4
574.8	1.023e4
574.9	9.854e3
574.9	7.603e3
575.0	1.589e3
575.1	6.664e3
575.1	1.144e4
575.2	1.723e3
575.3	1.748e4
575.3	1.409e4
575.4	5.051e3
575.4	1.682e4
575.5	2.271e4
575.6	1.804e4
575.6	3.263e4
575.7	1.078e4
575.8	8.988e3
575.8	9.435e3
575.9	3.511e3
576.0	5.242e3
576.0	2.046e4
576.1	7.245e3
576.1	5.741e3
576.2	1.569e4
576.3	3.092e4
576.3	4.067e4
576.4	2.896e4
576.5	3.668e4
576.5	3.618e4
576.6	1.704e4
576.6	2.410e4
576.7	1.870e4
576.8	1.859e4
576.8	1.755e4
576.9	1.258e4
577.0	2.393e3
577.0	2.312e3
577.1	4.587e3
577.1	1.540e4
577.2	1.787e4
577.3	9.025e3
577.3	1.119e4
577.4	1.643e4
577.5	2.788e4
577.5	1.099e4
577.6	2.095e4
577.7	8.956e3
577.7	1.449e4
577.8	2.540e3
577.8	5.551e3
577.9	5.705e3
578.0	6.128e3
578.0	4.742e3
578.1	5.908e3
578.2	9.163e3
578.2	1.483e4
578.3	1.087e4
578.3	4.976e4
578.4	1.248e4
578.5	1.583e4
578.5	1.863e4
578.6	1.161e4
578.7	2.743e4
578.7	3.491e4
578.8	5.063e3
578.8	1.288e4
578.9	9.163e3
579.0	3.700e1
579.0	4.494e3
579.1	6.850e3
579.2	1.912e4
579.2	1.044e4
579.3	2.496e4
579.4	8.464e3
579.4	2.629e4
579.5	1.317e4
579.5	2.038e4
579.6	3.157e3
579.7	1.509e4
579.7	1.495e4
579.8	1.260e4
579.9	4.356e3
579.9	1.465e4
580.0	4.116e3
580.0	1.499e3
580.1	1.723e4
580.2	1.418e4
580.2	1.682e4
580.3	1.860e4
580.4	1.018e4
580.4	1.047e4
580.5	2.172e4
580.6	1.786e4
580.6	1.187e4
580.7	2.006e4
580.7	2.176e4
580.8	2.647e4
580.9	7.322e3
580.9	2.304e4
581.0	4.311e3
581.1	6.384e3
581.1	5.620e3
581.2	1.799e4
581.2	1.304e4
581.3	7.582e3
581.4	2.132e4
581.4	3.812e4
581.5	2.712e4
581.6	1.922e4
581.6	7.139e3
581.7	1.295e4
581.7	1.536e4
581.8	1.925e4
581.9	7.801e3
581.9	9.862e3
582.0	2.186e3
582.1	3.194e3
582.1	2.313e4
582.2	3.072e3
582.3	1.147e4
582.3	8.204e3
582.4	1.079e4
582.4	3.984e4
582.5	4.112e4
582.6	1.702e4
582.6	2.468e4
582.7	1.950e4
582.8	1.687e4
582.8	2.083e4
582.9	5.924e3
582.9	9.841e3
583.0	1.057e4
583.1	1.410e3
583.1	1.034e4
583.2	1.618e4
583.3	1.761e4
583.3	1.959e4
583.4	3.809e4
583.4	2.360e4
583.5	5.239e4
583.6	2.932e4
583.6	2.616e4
583.7	2.183e4
583.8	1.345e4
583.8	1.456e4
583.9	5.949e3
584.0	2.499e3
584.0	5.640e3
584.1	1.091e4
584.1	2.681e4
584.2	1.501e4
584.3	1.828e4
584.3	1.343e4
584.4	3.619e4
584.5	3.185e4
584.5	1.593e4
584.6	1.228e4
584.6	1.611e4
584.7	1.889e4
584.8	1.151e4
584.8	3.799e3
584.9	6.351e3
585.0	1.042e4
585.0	1.261e4
585.1	1.521e4
585.2	8.732e3
585.2	1.342e4
585.3	1.574e4
585.3	2.229e4
585.4	1.849e4
585.5	1.766e4
585.5	6.367e3
585.6	1.427e4
585.7	2.241e4
585.7	2.033e4
585.8	1.202e4
585.8	1.190e4
585.9	7.298e3
586.0	9.300e1
586.0	2.507e3
586.1	2.800e1
586.2	7.651e3
586.2	4.903e4
586.3	1.529e4
586.3	1.641e4
586.4	1.262e4
586.5	1.106e4
586.5	1.714e4
586.6	6.664e3
586.7	2.569e4
586.7	9.081e3
586.8	9.890e3
586.9	6.741e3
586.9	5.360e3
587.0	6.721e3
587.0	8.448e3
587.1	7.212e3
587.2	1.453e4
587.2	2.641e4
587.3	2.296e4
587.4	1.421e4
587.4	2.786e4
587.5	1.367e4
587.5	1.013e4
587.6	1.051e4
587.7	2.332e4
587.7	2.455e4
587.8	1.544e4
587.9	5.693e3
587.9	1.119e4
588.0	1.374e4
588.0	7.700e1
588.1	2.897e3
588.2	4.523e3
588.2	3.494e3
588.3	2.112e4
588.4	9.354e3
588.4	2.392e4
