SensorName: t1A1
Conc.	3E+01	
Start	0	
Stop	199.8	
Time1	Data1	Fit1	
389.806011962886	-0.00386598995435428	0	
390.006011962886	-0.00384337814613867	0	
390.206011962886	-0.00369515252052266	0	
390.406011962886	-0.00382918752530981	0	
390.606011962886	-0.00381821356782774	0	
390.806011962886	-0.00391168195144953	0	
391.006011962886	-0.00403720118861273	0	
391.206011962886	-0.00421050939961809	0	
391.406011962886	-0.00474226560333602	0	
391.606011962886	-0.00468756985603291	0	
391.806011962886	-0.00503118394980495	0	
392.006011962886	-0.00529691338103921	0	
392.206011962886	-0.00521180215706218	0	
392.406011962886	-0.00503213824764148	0	
392.606011962886	-0.00504557729267474	0	
392.806011962886	-0.0047324972613465	0	
393.006011962886	-0.00480188762874056	0	
393.206011962886	-0.00449131099249223	0	
393.406011962886	-0.0044559744596997	0	
393.606011962886	-0.00451373882324613	0	
393.806011962886	-0.00462786131718573	0	
394.006011962886	-0.00412669805961019	0	
394.206011962886	-0.00426195263115647	0	
394.406011962886	-0.004309425947842	0	
394.606011962886	-0.0040338163696314	0	
394.806011962886	-0.00423119932338367	0	
395.006011962886	-0.00474987379817704	0	
395.206011962886	-0.00521599817596807	0	
395.406011962886	-0.00520947295796859	0	
395.606011962886	-0.00497856245972761	0	
395.806011962886	-0.005152872395084	0	
396.006011962886	-0.00497374280360008	0	
396.206011962886	-0.00453270062149835	0	
396.406011962886	-0.00412760270964263	0	
396.606011962886	-0.00406114838248506	0	
396.806011962886	-0.00391541921528638	0	
397.006011962886	-0.00379905173646589	0	
397.206011962886	-0.00413481142281347	0	
397.406011962886	-0.00410487823910044	0	
397.606011962886	-0.00408003118850786	0	
397.806011962886	-0.00439994418408007	0	
398.006011962886	-0.00449882484091524	0	
398.206011962886	-0.0050105363864501	0	
398.406011962886	-0.00530547817294802	0	
398.606011962886	-0.00532002018644229	0	
398.806011962886	-0.0056542801895314	0	
399.006011962886	-0.0059270115200436	0	
399.206011962886	-0.005485939564847	0	
399.406011962886	-0.00519767708380603	0	
399.606011962886	-0.0053531381949965	0	
399.806011962886	-0.00514729508383782	0	
400.006011962886	-0.00530674469858061	0	
400.206011962886	-0.00547207025182872	0	
400.406011962885	-0.00500833465829031	0	
400.606011962885	-0.00499799150851343	0	
400.806011962885	-0.00483915450247663	0	
401.006011962885	-0.00447312477556738	0	
401.206011962885	-0.00444831501928378	0	
401.406011962885	-0.00437890906388216	0	
401.606011962885	-0.00479862120067853	0	
401.806011962885	-0.00465517076639799	0	
402.006011962885	-0.00512962596010147	0	
402.206011962885	-0.00516459656441048	0	
402.406011962885	-0.00537331394832496	0	
402.606011962885	-0.00535582545062874	0	
402.806011962885	-0.00513923019933893	0	
403.006011962885	-0.00492060503870517	0	
403.206011962885	-0.00443565288055869	0	
403.406011962885	-0.00509372494657678	0	
403.606011962885	-0.00543163020528681	0	
403.806011962885	-0.00528279263345555	0	
404.006011962885	-0.00565333126955703	0	
404.206011962885	-0.0057267338732454	0	
404.406011962885	-0.00565101781435162	0	
404.606011962885	-0.00602218698536849	0	
404.806011962885	-0.00602573286744001	0	
405.006011962885	-0.00556799195405611	0	
405.206011962885	-0.0058837444324098	0	
405.406011962885	-0.00588606447354856	0	
405.606011962885	-0.00560365856291312	0	
405.806011962885	-0.00533703699102284	0	
406.006011962885	-0.00576985782399797	0	
406.206011962885	-0.00526457613682507	0	
406.406011962885	-0.00524478470582879	0	
406.606011962885	-0.00521018478434443	0	
406.806011962885	-0.0049027047058432	0	
407.006011962885	-0.00464683539099431	0	
407.206011962885	-0.00436826814418656	0	
407.406011962885	-0.00482533951366571	0	
407.606011962885	-0.00470789174693453	0	
407.806011962885	-0.00456076944050987	0	
408.006011962885	-0.00488358429961155	0	
408.206011962885	-0.00517328945077322	0	
408.406011962885	-0.00556297990294219	0	
408.606011962885	-0.00555588303372745	0	
408.806011962885	-0.00585210011411208	0	
409.006011962885	-0.005722397211539	0	
409.206011962885	-0.00603213439459749	0	
409.406011962885	-0.00606504453706802	0	
409.606011962885	-0.00642255689858229	0	
409.806011962885	-0.00659418850244076	0	
410.006011962885	-0.00657300194474697	0	
410.206011962885	-0.0064540594439495	0	
410.406011962885	-0.00658259176507747	0	
410.606011962885	-0.00638093302078913	0	
410.806011962885	-0.00589353077854837	0	
411.006011962885	-0.00577334988847245	0	
411.206011962885	-0.00540703821347166	0	
411.406011962885	-0.00541381969831956	0	
411.606011962885	-0.00529780739225627	0	
411.806011962885	-0.00532701542184655	0	
412.006011962885	-0.00532027524521972	0	
412.206011962885	-0.00530424138144037	0	
412.406011962885	-0.00543374195167168	0	
412.606011962885	-0.00512555024164518	0	
412.806011962885	-0.00534950860532324	0	
413.006011962885	-0.00558461960402235	0	
413.206011962885	-0.00555083972865766	0	
413.406011962885	-0.00573043555745478	0	
413.606011962885	-0.00598548864524551	0	
413.806011962885	-0.00593519904319328	0	
414.006011962885	-0.00592895935852678	0	
414.206011962885	-0.00608863702582352	0	
414.406011962885	-0.00580319601316193	0	
414.606011962885	-0.00542555801376343	0	
414.806011962885	-0.00542478247140643	0	
415.006011962885	-0.00580769786878088	0	
415.206011962885	-0.00570064313345209	0	
415.406011962885	-0.00539254947199441	0	
415.606011962885	-0.00534210667879553	0	
415.806011962885	-0.00527532126235308	0	
416.006011962885	-0.00508056422542236	0	
416.206011962885	-0.00527519496052031	0	
416.406011962885	-0.0050331228251832	0	
416.606011962885	-0.00500433871146444	0	
416.806011962885	-0.0052002577564354	0	
417.006011962885	-0.00536916387507191	0	
417.206011962885	-0.00522071050866213	0	
417.406011962885	-0.00569158724135832	0	
417.606011962885	-0.00612257040409459	0	
417.806011962885	-0.0063296034647975	0	
418.006011962884	-0.00683017192296553	0	
418.206011962884	-0.00710435352275263	0	
418.406011962884	-0.00700435076317674	0	
418.606011962884	-0.00714304482864092	0	
418.806011962884	-0.00730640013564465	0	
419.006011962884	-0.00755402023780305	0	
419.206011962884	-0.00739948996449757	0	
419.406011962884	-0.00717210333026674	0	
419.606011962884	-0.0073632170600777	0	
419.806011962884	-0.00710751820009392	0	
420.006011962884	-0.00716729427398466	0	
420.206011962884	-0.00698792797860248	0	
420.406011962884	-0.00652771605422453	0	
420.606011962884	-0.00629007067927922	0	
420.806011962884	-0.00595112616809046	0	
421.006011962884	-0.00590344366034046	0	
421.206011962884	-0.00622198296272591	0	
421.406011962884	-0.00621104594882294	0	
421.606011962884	-0.00585546342164212	0	
421.806011962884	-0.00593127682764427	0	
422.006011962884	-0.0056418599377166	0	
422.206011962884	-0.00539471289262505	0	
422.406011962884	-0.0052285361951816	0	
422.606011962884	-0.00521481118814537	0	
422.806011962884	-0.00508541798031703	0	
423.006011962884	-0.00527507251671855	0	
423.206011962884	-0.00538259563271204	0	
423.406011962884	-0.00537581726546588	0	
423.606011962884	-0.00517832414346842	0	
423.806011962884	-0.00512190307649329	0	
424.006011962884	-0.00527962811199445	0	
424.206011962884	-0.00489173351523253	0	
424.406011962884	-0.00496306135508418	0	
424.606011962884	-0.00495888867921979	0	
424.806011962884	-0.00540260432156714	0	
425.006011962884	-0.00558091838745356	0	
425.206011962884	-0.00559072343920186	0	
425.406011962884	-0.00514698823390458	0	
425.606011962884	-0.00504443539316468	0	
425.806011962884	-0.00505817174047607	0	
426.006011962884	-0.00480864015886362	0	
426.206011962884	-0.00496053516254213	0	
426.406011962884	-0.00528101384691659	0	
426.606011962884	-0.00509028892099073	0	
426.806011962884	-0.00485014681483786	0	
427.006011962884	-0.00524040884028287	0	
427.206011962884	-0.00584620644424794	0	
427.406011962884	-0.00606650813408893	0	
427.606011962884	-0.00634271890278981	0	
427.806011962884	-0.00667143873306109	0	
428.006011962884	-0.00679330924627131	0	
428.206011962884	-0.00692515853957598	0	
428.406011962884	-0.0069486105414116	0	
428.606011962884	-0.00678641295574622	0	
428.806011962884	-0.00693580573344477	0	
429.006011962884	-0.0062419616446665	0	
429.206011962884	-0.00587265165533823	0	
429.406011962884	-0.00588339845657671	0	
429.606011962884	-0.00585519659391887	0	
429.806011962884	-0.00590697504556448	0	
430.006011962884	-0.00562491900776418	0	
430.206011962884	-0.00549623754837114	0	
430.406011962884	-0.00568277241780457	0	
430.606011962884	-0.00537910886815984	0	
430.806011962884	-0.00536901107362553	0	
431.006011962884	-0.00595230918097145	0	
431.206011962884	-0.00636356852569486	0	
431.406011962884	-0.00643902064064705	0	
431.606011962884	-0.00645190514230354	0	
431.806011962884	-0.00657591581104233	0	
432.006011962884	-0.00692890593561812	0	
432.206011962884	-0.0069987160101217	0	
432.406011962884	-0.00668079200537353	0	
432.606011962884	-0.00655197196859136	0	
432.806011962884	-0.00649064021152346	0	
433.006011962884	-0.00643357910094866	0	
433.206011962884	-0.00660343581527023	0	
433.406011962884	-0.00690821382953155	0	
433.606011962884	-0.00709115554625961	0	
433.806011962884	-0.00701014170806924	0	
434.006011962884	-0.00668754936777893	0	
434.206011962884	-0.00670917083089018	0	
434.406011962884	-0.00688746584043654	0	
434.606011962884	-0.0067133336473395	0	
434.806011962884	-0.00681826299677701	0	
435.006011962884	-0.00680299068511725	0	
435.206011962884	-0.00711018908831762	0	
435.406011962884	-0.00743102598511136	0	
435.606011962883	-0.00761556668070806	0	
435.806011962883	-0.00792775971542348	0	
436.006011962883	-0.00833754143391974	0	
436.206011962883	-0.00819758454497443	0	
436.406011962883	-0.00759390375349689	0	
436.606011962883	-0.00770481920968402	0	
436.806011962883	-0.00753087500796057	0	
437.006011962883	-0.00735628670975541	0	
437.206011962883	-0.00732063580581599	0	
437.406011962883	-0.00739860924205771	0	
437.606011962883	-0.00726785917609174	0	
437.806011962883	-0.006770688747741	0	
438.006011962883	-0.00650800903228999	0	
438.206011962883	-0.0062935962190005	0	
438.406011962883	-0.00647694349672134	0	
438.606011962883	-0.00606289358684342	0	
438.806011962883	-0.00585577144067551	0	
439.006011962883	-0.00537730615402943	0	
439.206011962883	-0.00589988203438119	0	
439.406011962883	-0.00593623147591948	0	
439.606011962883	-0.00571214034138512	0	
439.806011962883	-0.00533881640108191	0	
440.006011962883	-0.00510447350146626	0	
440.206011962883	-0.00497295198499526	0	
440.406011962883	-0.00493777799615414	0	
440.606011962883	-0.00501303923595042	0	
440.806011962883	-0.00489164750839954	0	
441.006011962883	-0.00510495937966926	0	
441.206011962883	-0.00547630773483543	0	
441.406011962883	-0.00553913656417127	0	
441.606011962883	-0.00572994624989032	0	
441.806011962883	-0.00587280336562457	0	
442.006011962883	-0.00601788711136053	0	
442.206011962883	-0.00615380970698043	0	
442.406011962883	-0.00633946100916183	0	
442.606011962883	-0.00586054873639208	0	
442.806011962883	-0.00596977967451862	0	
443.006011962883	-0.00610123046040467	0	
443.206011962883	-0.0061983722360015	0	
443.406011962883	-0.00567330426187462	0	
443.606011962883	-0.00480624459382684	0	
443.806011962883	-0.00450270512472395	0	
444.006011962883	-0.0043535305401643	0	
444.206011962883	-0.00438758916807802	0	
444.406011962883	-0.00406267631900858	0	
444.606011962883	-0.00401128141029439	0	
444.806011962883	-0.00446834849307143	0	
445.006011962883	-0.00439927639382676	0	
445.206011962883	-0.00479754668033139	0	
445.406011962883	-0.00477470323432039	0	
445.606011962883	-0.00478986023369177	0	
445.806011962883	-0.00466924393158785	0	
446.006011962883	-0.00486325870655802	0	
446.206011962883	-0.00501159570848952	0	
446.406011962883	-0.00517983536185307	0	
446.606011962883	-0.00545908240168047	0	
446.806011962883	-0.005947696923287	0	
447.006011962883	-0.00610144117129963	0	
447.206011962883	-0.00575512364933739	0	
447.406011962883	-0.00562248712266911	0	
447.606011962883	-0.00563173911190118	0	
447.806011962883	-0.00604199388746274	0	
448.006011962883	-0.0061585221565843	0	
448.206011962883	-0.00614905099996288	0	
448.406011962883	-0.00611621770637116	0	
448.606011962883	-0.00669002505517557	0	
448.806011962883	-0.00671084389176602	0	
