SensorName: t1C1
Conc.	3E+01	
Start	0	
Stop	199.8	
Time1	Data1	Fit1	
310.005981445313	-0.00321190514809433	0	
310.205981445312	-0.00262041063243479	0.000582460422370086	
310.405981445312	-0.00198523298521325	0.00116406429070803	
310.605981445312	-0.00116016756602288	0.00174481286464421	
310.805981445312	-0.000391135033444012	0.00232470740195648	
311.005981445312	0.000565599091980395	0.0029037491585732	
311.205981445312	0.00117688729889842	0.00348193938857562	
311.405981445312	0.00196686680149094	0.00405927934420089	
311.605981445312	0.00226333099076936	0.00463577027584461	
311.805981445312	0.00288642555478491	0.0052114134320636	
312.005981445312	0.00333271189343631	0.00578621005957848	
312.205981445312	0.00375828539395084	0.00636016140327657	
312.405981445312	0.0044335968613014	0.00693326870621448	
312.605981445312	0.00540291128841086	0.00750553320962075	
312.805981445312	0.0064426221719065	0.0080769561528986	
313.005981445312	0.00714202280091092	0.00864753877362868	
313.205981445312	0.00759046367502858	0.00921728230757159	
313.405981445312	0.00816201988168852	0.0097861879886707	
313.605981445312	0.00878090268291021	0.0103542570490548	
313.805981445312	0.00905035293263379	0.0109214907190406	
314.005981445312	0.0095525395429199	0.0114878902271358	
314.205981445312	0.00995301783175817	0.0120534568000412	
314.405981445312	0.010516107996539	0.0126181916626537	
314.605981445312	0.0111187002774324	0.013182096038069	
314.805981445312	0.0118366019231788	0.0137451711475841	
315.005981445312	0.0126720381998295	0.0143074182106999	
315.205981445312	0.0131210595713578	0.0148688384451242	
315.405981445312	0.013751828735127	0.0154294330667736	
315.605981445312	0.0143028991040131	0.015989203289777	
315.805981445312	0.0154671424648087	0.0165481503264777	
316.005981445312	0.0159720706939053	0.0171062753874361	
316.205981445312	0.0168917772994528	0.0176635796814324	
316.405981445312	0.0174362597865478	0.0182200644154692	
316.605981445312	0.0184344605457369	0.0187757307947743	
316.805981445312	0.0187542032423238	0.0193305800228027	
317.005981445312	0.0195337049537228	0.0198846133012399	
317.205981445312	0.0199312985258397	0.0204378318300044	
317.405981445312	0.0207062294436553	0.0209902368072496	
317.605981445312	0.0215179968892822	0.0215418294293675	
317.805981445312	0.021833239600811	0.0220926108909903	
318.005981445312	0.022562808831416	0.0226425823849936	
318.205981445312	0.0231978875727281	0.0231917451024987	
318.405981445312	0.023779848735616	0.0237401002328752	
318.605981445312	0.0241967667609866	0.0242876489637439	
318.805981445312	0.0250987436833874	0.0248343924809788	
319.005981445312	0.0252145598923132	0.0253803319687102	
319.205981445312	0.0256987433668263	0.0259254686093269	
319.405981445312	0.0262059524721914	0.026469803583479	
319.605981445312	0.0270068117806996	0.0270133380700803	
319.805981445312	0.027442284913199	0.027556073246311	
320.005981445312	0.0272532502339276	0.02809801028762	
